Vehicle_ID,Frame_ID,Local_X,Local_Y,Speed_X,Speed_Y,V_Length,V_Width,V_Heading,Lane_ID,Scenario,Lane_Change_Frame,Source_La,Target_La,Changing_Time_Offs,SL_Leading_ID,SL_Leading_Local_X,SL_Leading_Local_Y,SL_Leading_Speed_X,SL_Leading_Speed_Y,SL_Following_ID,SL_Following_Local_X,SL_Following_Local_Y,SL_Following_Speed_X,SL_Following_Speed_Y,TL_Leading_ID,TL_Leading_Local_X,TL_Leading_Local_Y,TL_Leading_Speed_X,TL_Leading_Speed_Y,TL_Following_ID,TL_Following_Local_X,TL_Following_Local_Y,TL_Following_Speed_X,TL_Following_Speed_Y,PET,TTC,MTTC,FL_TTC,Vehicle_ID_Event,Event_Index,Start_Frame,End_Frame,From_Lane,To_Lane,Lane_Path,Window_Start_Frame,Window_End_Frame
27,105,3777.8,17.196,2.8929,-1.2143,5.2,2.1,-22.011,1,2,73,2,1,3.2,,,,,,33.0,3648.2,22.218,4.6429,-1.5357,43.0,3885.2,11.857,1.9286,-1.0,,,,,,10.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
27,106,3780.7,17.075,2.8929,-1.25,5.2,2.1,-21.595,1,2,73,2,1,3.3,,,,,,33.0,3652.9,22.064,4.6071,-1.6071,43.0,3887.1,11.757,1.8571,-1.0,,,,,,10.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
27,107,3783.6,16.95,2.7857,-1.2143,5.2,2.1,-22.203,1,2,73,2,1,3.4,,,,,,33.0,3657.5,21.904,4.75,-1.6071,43.0,3889.0,11.657,1.8929,-0.92857,,,,,,10.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
27,108,3786.4,16.829,2.6429,-1.0714,5.2,2.1,-22.108,1,2,73,2,1,3.5,,,,,,,,,,,43.0,3890.9,11.564,1.8214,-0.92857,33.0,3662.2,21.743000000000002,4.4286,-1.6429,0.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
27,109,3789.0,16.721,2.5714,-1.1429,5.2,2.1,-22.62,1,2,73,2,1,3.6,,,,,,,,,,,43.0,3892.7,11.471,1.8571,-1.0357,33.0,3666.6,21.579,4.3571,-1.5357,0.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
27,110,3791.6,16.607,2.5,-1.0357,5.2,2.1,-23.348,1,2,73,2,1,3.7,,,,,,,,,,,43.0,3894.6,11.368,1.9643,-0.92857,33.0,3671.0,21.425,4.2143,-1.4643,0.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
27,111,3794.1,16.503999999999998,2.3571,-1.0714,5.2,2.1,-23.051,1,2,73,2,1,3.8,,,,,,,,,,,43.0,3896.5,11.275,1.9643,-0.92857,33.0,3675.2,21.279,4.0,-1.4643,0.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
27,112,3796.5,16.396,2.2143,-1.0,5.2,2.1,-23.499,1,2,73,2,1,3.9,,,,,,,,,,,43.0,3898.5,11.181999999999999,1.9643,-0.89286,33.0,3679.2,21.131999999999998,3.7857,-1.3929,0.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
27,113,3798.7,16.296,2.1786,-0.92857,5.2,2.1,-22.62,1,2,73,2,1,4.0,,,,,,26.0,3556.2,25.15,4.3929,-1.0714,43.0,3900.5,11.093,1.8571,-0.92857,33.0,3683.0,20.993000000000002,3.7857,-1.4286,0.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
27,114,3800.9,16.204,2.2143,-0.96429,5.2,2.1,-22.108,1,2,73,2,1,4.1,,,,,,26.0,3560.6,25.043,4.4643,-1.1429,43.0,3902.3,11.0,1.9286,-0.92857,33.0,3686.8,20.85,3.2857,-1.2857,0.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
27,115,3803.1,16.107,2.1429,-1.0714,5.2,2.1,-22.531,1,2,73,2,1,4.2,,,,,,26.0,3565.0,24.929,4.5,-1.1786,43.0,3904.2,10.907,2.0,-1.0,33.0,3690.1,20.721,3.3214,-1.2143,0.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
27,116,3805.2,16.0,2.1071,-0.92857,5.2,2.1,-23.051,1,2,73,2,1,4.3,,,,,,26.0,3569.5,24.811,4.5357,-1.1786,43.0,3906.2,10.806999999999999,1.8571,-0.82143,33.0,3693.4,20.6,2.9643,-1.1071,0.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
27,117,3807.3,15.907,2.2143,-0.96429,5.2,2.1,-23.125,1,2,73,2,1,4.4,,,,,,26.0,3574.1,24.693,4.5714,-1.2143,43.0,3908.1,10.725,1.7143,-0.89286,33.0,3696.4,20.488999999999997,2.6786,-1.0357,0.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
27,118,3809.5,15.811000000000002,2.1786,-0.96429,5.2,2.1,-23.125,1,2,73,2,1,4.5,,,,,,26.0,3578.6,24.571,4.5714,-1.25,43.0,3909.8,10.636,1.75,-0.85714,33.0,3699.0,20.386000000000003,2.7143,-1.0357,0.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
27,119,3811.7,15.713999999999999,2.4286,-1.0357,5.2,2.1,-24.538,1,2,73,2,1,4.6,,,,,,26.0,3583.2,24.446,4.4643,-1.25,43.0,3911.6,10.55,1.8214,-0.96429,33.0,3701.7,20.282,2.5714,-1.0,0.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
27,120,3814.1,15.611,2.2143,-0.89286,5.2,2.1,-23.275,1,2,73,2,1,4.7,,,,,,26.0,3587.7,24.321,4.4286,-1.25,43.0,3913.4,10.454,1.9286,-0.89286,33.0,3704.3,20.182,2.4286,-1.0357,0.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
27,121,3816.4,15.521,2.2143,-0.89286,5.2,2.1,-22.62,1,2,73,2,1,4.8,,,,,,26.0,3592.1,24.196,4.4643,-1.2143,43.0,3915.3,10.364,1.8929,-1.0,33.0,3706.7,20.079,2.5357,-1.0,0.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
27,122,3818.6,15.431999999999999,2.4286,-0.96429,5.2,2.1,-22.836,1,2,73,2,1,4.9,,,,,,26.0,3596.6,24.075,4.2143,-1.1786,43.0,3917.2,10.264,1.75,-0.85714,33.0,3709.3,19.979,2.6071,-1.0,0.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
27,123,3821.0,15.336000000000002,2.3214,-1.0714,5.2,2.1,-22.531,1,2,73,2,1,5.0,,,,,,26.0,3600.8,23.957,4.1786,-1.1786,43.0,3919.0,10.179,1.75,-0.85714,33.0,3711.9,19.878999999999998,2.4643,-1.0357,0.0,10.0,10.0,10.0,27,1,66,73,2,1,2->1,23,123
33,58,3472.2,27.029000000000003,3.5,-0.75,5.6,2.3,-10.588,3,2,108,2,1,-5.0,27.0,3594.1,23.503999999999998,3.1071,-0.96429,,,,,,43.0,3720.0,19.179,4.2143,-1.6429,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,59,3475.8,26.954,3.6071,-0.78571,5.6,2.3,-11.003,3,2,108,2,1,-4.9,27.0,3597.2,23.407,3.1429,-0.92857,,,,,,43.0,3724.2,19.014,4.3214,-1.6429,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,60,3479.4,26.875,3.5714,-0.85714,5.6,2.3,-12.058,3,2,108,2,1,-4.8,27.0,3600.3,23.314,3.1786,-1.0,,,,,,43.0,3728.5,18.85,4.2857,-1.6429,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,61,3482.9,26.788999999999998,3.6071,-0.82143,5.6,2.3,-11.619,3,2,108,2,1,-4.7,27.0,3603.5,23.214,3.25,-1.0714,,,,,,43.0,3732.8,18.686,4.3571,-1.6786,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,62,3486.5,26.707,3.7143,-0.75,5.6,2.3,-11.633,3,2,108,2,1,-4.6,27.0,3606.7,23.107,3.25,-1.1071,,,,,,43.0,3737.2,18.518,4.3571,-1.7857,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,63,3490.2,26.631999999999998,3.9286,-0.85714,5.6,2.3,-11.108,3,2,108,2,1,-4.5,27.0,3610.0,22.996000000000002,3.3929,-1.0714,,,,,,43.0,3741.5,18.339,4.3929,-1.7143,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,64,3494.2,26.546,3.7857,-0.85714,5.6,2.3,-12.995,3,2,108,2,1,-4.4,27.0,3613.4,22.889,3.3929,-1.1429,,,,,,43.0,3745.9,18.168,4.3571,-1.6786,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,65,3498.0,26.461000000000002,3.9286,-0.82143,5.6,2.3,-12.469,3,2,108,2,1,-4.3,27.0,3616.8,22.775,3.4643,-1.1429,,,,,,43.0,3750.3,18.0,4.3214,-1.6429,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,66,3501.9,26.379,3.75,-0.89286,5.6,2.3,-12.529,3,2,108,2,1,-4.2,27.0,3620.2,22.661,3.6071,-1.2143,,,,,,43.0,3754.6,17.836000000000002,4.3214,-1.8214,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,67,3505.6,26.288999999999998,3.7857,-0.85714,5.6,2.3,-13.659,3,2,108,2,1,-4.1,27.0,3623.9,22.538999999999998,3.7143,-1.2143,,,,,,43.0,3758.9,17.654,4.3571,-1.8571,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,68,3509.4,26.204,3.6429,-0.75,5.6,2.3,-12.058,3,2,108,2,1,-4.0,27.0,3627.6,22.418,3.6429,-1.1786,,,,,,43.0,3763.3,17.468,4.3929,-1.7857,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,69,3513.1,26.129,3.5714,-0.85714,5.6,2.3,-12.308,3,2,108,2,1,-3.9,27.0,3631.2,22.3,3.7857,-1.1429,,,,,,43.0,3767.7,17.288999999999998,4.3214,-1.7857,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,70,3516.6,26.043,3.3929,-0.85714,5.6,2.3,-12.758,3,2,108,2,1,-3.8,27.0,3635.0,22.186,3.8214,-1.25,,,,,,43.0,3772.0,17.111,4.3214,-1.8571,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,71,3520.0,25.957,3.4286,-0.82143,5.6,2.3,-12.758,3,2,108,2,1,-3.7,27.0,3638.8,22.061,3.9286,-1.2143,,,,,,43.0,3776.3,16.925,4.3929,-1.9643,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,72,3523.5,25.875,3.6429,-0.89286,5.6,2.3,-13.782,3,2,108,2,1,-3.6,27.0,3642.7,21.939,3.9643,-1.2143,,,,,,43.0,3780.7,16.729,4.2857,-1.8571,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,73,3527.1,25.786,3.3571,-0.75,5.6,2.3,-14.3,3,2,108,2,1,-3.5,,,,,,,,,,,27.0,3646.7,21.818,4.0357,-1.25,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,74,3530.5,25.711000000000002,3.4286,-0.82143,5.6,2.3,-15.524,3,2,108,2,1,-3.4,,,,,,,,,,,27.0,3650.7,21.693,3.9643,-1.25,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,75,3533.9,25.629,3.4643,-0.85714,5.6,2.3,-14.417,3,2,108,2,1,-3.3,,,,,,,,,,,27.0,3654.7,21.568,4.2143,-1.3571,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,76,3537.4,25.543,3.25,-0.78571,5.6,2.3,-15.108,3,2,108,2,1,-3.2,,,,,,,,,,,27.0,3658.9,21.432,4.2143,-1.2857,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,77,3540.6,25.464,3.2857,-0.75,5.6,2.3,-15.029,3,2,108,2,1,-3.1,,,,,,,,,,,27.0,3663.1,21.304,4.2143,-1.3571,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,78,3543.9,25.389,3.2143,-0.75,5.6,2.3,-14.552,3,2,108,2,1,-3.0,,,,,,,,,,,27.0,3667.4,21.168,4.2857,-1.3571,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,79,3547.1,25.314,3.1429,-0.75,5.6,2.3,-13.659,3,2,108,2,1,-2.9,,,,,,,,,,,27.0,3671.6,21.032,4.3571,-1.4286,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,80,3550.2,25.238999999999997,3.2143,-0.82143,5.6,2.3,-14.666,3,2,108,2,1,-2.8,,,,,,,,,,,27.0,3676.0,20.889,4.2143,-1.3929,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,81,3553.5,25.157,3.2143,-0.85714,5.6,2.3,-14.035,2,2,108,2,1,-2.7,,,,,,,,,,,27.0,3680.2,20.75,4.3929,-1.4643,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,82,3556.7,25.071,3.25,-0.85714,5.6,2.3,-14.666,2,2,108,2,1,-2.6,,,,,,,,,,,27.0,3684.6,20.604,4.2143,-1.3571,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,83,3559.9,24.986,3.3929,-0.89286,5.6,2.3,-15.803,2,2,108,2,1,-2.5,,,,,,,,,,,27.0,3688.8,20.468,4.2857,-1.5,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,84,3563.3,24.896,3.4286,-0.96429,5.6,2.3,-15.524,2,2,108,2,1,-2.4,,,,,,,,,,,27.0,3693.1,20.318,4.3571,-1.4643,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,85,3566.8,24.8,3.4643,-1.0357,5.6,2.3,-15.738,2,2,108,2,1,-2.3,,,,,,,,,,,27.0,3697.5,20.171,4.3929,-1.5,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,86,3570.2,24.696,3.4286,-1.0357,5.6,2.3,-16.504,2,2,108,2,1,-2.2,,,,,,,,,,,27.0,3701.9,20.021,4.3214,-1.5,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,87,3573.6,24.593,3.6071,-1.0357,5.6,2.3,-15.738,2,2,108,2,1,-2.1,,,,,,,,,,,27.0,3706.2,19.871000000000002,4.4286,-1.5357,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,88,3577.2,24.488999999999997,3.6429,-1.0,5.6,2.3,-16.504,2,2,108,2,1,-2.0,,,,,,,,,,,27.0,3710.6,19.718,4.4286,-1.5,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,89,3580.9,24.389,3.6786,-1.0,5.6,2.3,-15.029,2,2,108,2,1,-1.9,,,,,,,,,,,27.0,3715.0,19.568,4.5,-1.6071,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,90,3584.6,24.288999999999998,3.6786,-1.1429,5.6,2.3,-16.698,2,2,108,2,1,-1.8,,,,,,,,,,,27.0,3719.5,19.407,4.4286,-1.5714,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,91,3588.2,24.175,3.8214,-1.1429,5.6,2.3,-15.88,2,2,108,2,1,-1.7,,,,,,,,,,,27.0,3724.0,19.25,4.4286,-1.5714,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,92,3592.1,24.061,3.75,-1.1429,5.6,2.3,-16.99,2,2,108,2,1,-1.6,,,,,,,,,,,27.0,3728.4,19.093,4.3571,-1.5714,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,93,3595.8,23.946,3.75,-1.1071,5.6,2.3,-16.651,2,2,108,2,1,-1.5,,,,,,,,,,,27.0,3732.7,18.936,4.3571,-1.5714,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,94,3599.6,23.836000000000002,3.9643,-1.25,5.6,2.3,-16.161,2,2,108,2,1,-1.4,,,,,,,,,,,27.0,3737.1,18.779,4.2857,-1.6071,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,95,3603.5,23.711000000000002,3.9286,-1.25,5.6,2.3,-16.651,2,2,108,2,1,-1.3,,,,,,,,,,,27.0,3741.4,18.618000000000002,4.25,-1.5714,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,96,3607.5,23.586000000000002,4.25,-1.4643,5.6,2.3,-17.144,2,2,108,2,1,-1.2,,,,,,,,,,,27.0,3745.6,18.461000000000002,4.1786,-1.6071,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,97,3611.7,23.439,4.1786,-1.3214,5.6,2.3,-16.24,2,2,108,2,1,-1.1,,,,,,,,,,,27.0,3749.8,18.3,4.0714,-1.5714,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,98,3615.9,23.307,4.4643,-1.5,5.6,2.3,-17.784,2,2,108,2,1,-1.0,,,,,,,,,,,27.0,3753.9,18.143,3.8929,-1.4643,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,99,3620.4,23.157,4.4286,-1.3929,5.6,2.3,-18.104,2,2,108,2,1,-0.9,,,,,,,,,,,27.0,3757.8,17.996000000000002,3.7143,-1.4286,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,100,3624.8,23.018,4.6429,-1.6071,5.6,2.3,-18.91,2,2,108,2,1,-0.8,,,,,,,,,,,27.0,3761.5,17.854,3.5714,-1.4286,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,101,3629.4,22.857,4.5,-1.5,5.6,2.3,-18.778,2,2,108,2,1,-0.7,,,,,,,,,,,27.0,3765.1,17.711000000000002,3.3571,-1.3214,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,102,3633.9,22.707,4.7857,-1.6429,5.6,2.3,-18.759,2,2,108,2,1,-0.6,,,,,,,,,,,27.0,3768.4,17.579,3.25,-1.2857,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,103,3638.7,22.543,4.7143,-1.6071,5.6,2.3,-18.606,2,2,108,2,1,-0.5,,,,,,,,,,,27.0,3771.7,17.45,3.0357,-1.2857,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,104,3643.4,22.381999999999998,4.7857,-1.6429,5.6,2.3,-19.763,2,2,108,2,1,-0.4,,,,,,,,,,,27.0,3774.7,17.321,3.1071,-1.25,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,105,3648.2,22.218,4.6429,-1.5357,5.6,2.3,-19.093,2,2,108,2,1,-0.3,,,,,,,,,,,27.0,3777.8,17.196,2.8929,-1.2143,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,106,3652.9,22.064,4.6071,-1.6071,5.6,2.3,-18.759,2,2,108,2,1,-0.2,,,,,,,,,,,27.0,3780.7,17.075,2.8929,-1.25,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,107,3657.5,21.904,4.75,-1.6071,5.6,2.3,-19.093,2,2,108,2,1,-0.1,,,,,,,,,,,27.0,3783.6,16.95,2.7857,-1.2143,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,108,3662.2,21.743000000000002,4.4286,-1.6429,5.6,2.3,-19.093,1,2,108,2,1,0.0,,,,,,,,,,,27.0,3786.4,16.829,2.6429,-1.0714,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,109,3666.6,21.579,4.3571,-1.5357,5.6,2.3,-19.288,1,2,108,2,1,0.1,,,,,,,,,,,27.0,3789.0,16.721,2.5714,-1.1429,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,110,3671.0,21.425,4.2143,-1.4643,5.6,2.3,-20.198,1,2,108,2,1,0.2,,,,,,,,,,,27.0,3791.6,16.607,2.5,-1.0357,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,111,3675.2,21.279,4.0,-1.4643,5.6,2.3,-19.44,1,2,108,2,1,0.3,,,,,,,,,,,27.0,3794.1,16.503999999999998,2.3571,-1.0714,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,112,3679.2,21.131999999999998,3.7857,-1.3929,5.6,2.3,-21.038,1,2,108,2,1,0.4,,,,,,,,,,,27.0,3796.5,16.396,2.2143,-1.0,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,113,3683.0,20.993000000000002,3.7857,-1.4286,5.6,2.3,-20.923,1,2,108,2,1,0.5,,,,,,26.0,3556.2,25.15,4.3929,-1.0714,27.0,3798.7,16.296,2.1786,-0.92857,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,114,3686.8,20.85,3.2857,-1.2857,5.6,2.3,-21.304,1,2,108,2,1,0.6,,,,,,26.0,3560.6,25.043,4.4643,-1.1429,27.0,3800.9,16.204,2.2143,-0.96429,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,115,3690.1,20.721,3.3214,-1.2143,5.6,2.3,-21.514,1,2,108,2,1,0.7,,,,,,26.0,3565.0,24.929,4.5,-1.1786,27.0,3803.1,16.107,2.1429,-1.0714,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,116,3693.4,20.6,2.9643,-1.1071,5.6,2.3,-21.801,1,2,108,2,1,0.8,,,,,,26.0,3569.5,24.811,4.5357,-1.1786,27.0,3805.2,16.0,2.1071,-0.92857,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,117,3696.4,20.488999999999997,2.6786,-1.0357,5.6,2.3,-21.304,1,2,108,2,1,0.9,,,,,,26.0,3574.1,24.693,4.5714,-1.2143,27.0,3807.3,15.907,2.2143,-0.96429,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,118,3699.0,20.386000000000003,2.7143,-1.0357,5.6,2.3,-21.413,1,2,108,2,1,1.0,,,,,,26.0,3578.6,24.571,4.5714,-1.25,27.0,3809.5,15.811000000000002,2.1786,-0.96429,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,119,3701.7,20.282,2.5714,-1.0,5.6,2.3,-21.225,1,2,108,2,1,1.1,,,,,,26.0,3583.2,24.446,4.4643,-1.25,27.0,3811.7,15.713999999999999,2.4286,-1.0357,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,120,3704.3,20.182,2.4286,-1.0357,5.6,2.3,-21.803,1,2,108,2,1,1.2,,,,,,26.0,3587.7,24.321,4.4286,-1.25,27.0,3814.1,15.611,2.2143,-0.89286,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,121,3706.7,20.079,2.5357,-1.0,5.6,2.3,-21.803,1,2,108,2,1,1.3,,,,,,26.0,3592.1,24.196,4.4643,-1.2143,27.0,3816.4,15.521,2.2143,-0.89286,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,122,3709.3,19.979,2.6071,-1.0,5.6,2.3,-21.991,1,2,108,2,1,1.4,,,,,,26.0,3596.6,24.075,4.2143,-1.1786,27.0,3818.6,15.431999999999999,2.4286,-0.96429,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,123,3711.9,19.878999999999998,2.4643,-1.0357,5.6,2.3,-21.251,1,2,108,2,1,1.5,,,,,,26.0,3600.8,23.957,4.1786,-1.1786,27.0,3821.0,15.336000000000002,2.3214,-1.0714,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,124,3714.4,19.775,2.5,-1.0357,5.6,2.3,-21.991,1,2,108,2,1,1.6,,,,,,26.0,3605.0,23.839,4.1429,-1.3214,27.0,3823.3,15.229,2.2857,-1.0,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,125,3716.9,19.671,2.5714,-1.0357,5.6,2.3,-22.738,1,2,108,2,1,1.7,,,,,,26.0,3609.1,23.707,4.0,-1.2143,27.0,3825.6,15.129,2.1071,-0.92857,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,126,3719.4,19.568,2.4643,-1.0714,5.6,2.3,-21.615,1,2,108,2,1,1.8,,,,,,26.0,3613.1,23.586000000000002,3.8929,-1.2857,27.0,3827.7,15.036000000000001,2.1429,-1.0357,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,127,3721.9,19.461000000000002,2.5357,-0.96429,5.6,2.3,-22.462,1,2,108,2,1,1.9,,,,,,26.0,3617.0,23.457,3.75,-1.2143,27.0,3829.9,14.931999999999999,2.1786,-1.1429,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,128,3724.4,19.363999999999997,2.4286,-0.92857,5.6,2.3,-22.273,1,2,108,2,1,2.0,,,,,,26.0,3620.7,23.336000000000002,3.6786,-1.1429,27.0,3832.0,14.818000000000001,2.2143,-1.0,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,129,3726.9,19.271,2.3929,-0.92857,5.6,2.3,-22.462,1,2,108,2,1,2.1,,,,,,26.0,3624.4,23.221,3.8214,-1.2143,27.0,3834.2,14.718,2.1429,-0.96429,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,130,3729.2,19.179,2.4286,-1.0,5.6,2.3,-22.738,1,2,108,2,1,2.2,,,,,,26.0,3628.2,23.1,3.5,-1.1429,27.0,3836.4,14.621,2.1429,-1.0714,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,131,3731.7,19.079,2.3929,-1.0,5.6,2.3,-21.891,1,2,108,2,1,2.3,,,,,,26.0,3631.7,22.986,3.3929,-1.0714,27.0,3838.5,14.514,2.1429,-1.0357,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,132,3734.1,18.979,2.3571,-1.0357,5.6,2.3,-21.803,1,2,108,2,1,2.4,,,,,,26.0,3635.1,22.878999999999998,3.3929,-1.1071,27.0,3840.7,14.411000000000001,2.1786,-1.0714,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,133,3736.4,18.875,2.3929,-1.0,5.6,2.3,-22.186,1,2,108,2,1,2.5,,,,,,26.0,3638.5,22.768,3.25,-1.0714,27.0,3842.9,14.303999999999998,2.1071,-0.96429,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
33,134,3738.8,18.775,2.4286,-1.0,5.6,2.3,-21.145,1,2,108,2,1,2.6,,,,,,26.0,3641.8,22.661,3.25,-1.1071,27.0,3845.0,14.206999999999999,2.1786,-0.92857,,,,,,10.0,10.0,10.0,10.0,33,1,89,108,2,1,2->1,58,158
